t_k_s,t_kp1_s,phase_kp1,e_h_x_Nms,e_h_y_Nms,e_h_z_Nms,e_h_inf_Nms,nmpc_active
56.140000,56.240000,SS,-3.356012e-03,-3.383481e-02,5.500047e-02,5.500047e-02,1
56.240000,56.340000,SS,-3.217249e-03,-3.528337e-02,5.354859e-02,5.354859e-02,1
56.340000,56.440000,SS,-3.252916e-03,-3.661420e-02,5.155802e-02,5.155802e-02,1
56.440000,56.540000,SS,-3.492041e-03,-3.767399e-02,4.865267e-02,4.865267e-02,1
56.540000,56.640000,SS,-3.718478e-03,-3.827350e-02,4.532509e-02,4.532509e-02,1
56.640000,56.740000,SS,-3.785409e-03,-3.816613e-02,4.181343e-02,4.181343e-02,1
56.740000,56.840000,SS,-3.903997e-03,-3.833054e-02,3.894063e-02,3.894063e-02,1
56.840000,56.940000,SS,-4.034967e-03,-3.831637e-02,3.590005e-02,3.831637e-02,1
56.940000,57.040000,SS,-4.339496e-03,-3.823867e-02,3.221932e-02,3.823867e-02,1
57.040000,57.140000,SS,-4.784825e-03,-3.829553e-02,2.828404e-02,3.829553e-02,1
57.140000,57.240000,SS,-5.335636e-03,-3.845592e-02,2.419613e-02,3.845592e-02,1
57.240000,57.340000,SS,-5.901688e-03,-3.870218e-02,2.040624e-02,3.870218e-02,1
57.340000,57.440000,SS,-6.486367e-03,-3.918841e-02,1.687813e-02,3.918841e-02,1
57.440000,57.540000,SS,-7.160498e-03,-3.953169e-02,1.281411e-02,3.953169e-02,1
57.540000,57.640000,SS,-7.873683e-03,-3.997951e-02,8.753988e-03,3.997951e-02,1
57.640000,57.740000,SS,-8.609951e-03,-4.047361e-02,4.697626e-03,4.047361e-02,1
57.740000,57.840000,SS,-9.365606e-03,-4.097783e-02,6.785016e-04,4.097783e-02,1
57.840000,57.940000,SS,-1.009142e-02,-4.155521e-02,-3.120912e-03,4.155521e-02,1
57.940000,58.040000,SS,-1.080217e-02,-4.204514e-02,-6.969670e-03,4.204514e-02,1
58.040000,58.140000,SS,-1.147567e-02,-4.250985e-02,-1.067714e-02,4.250985e-02,1
58.140000,58.240000,SS,-1.210176e-02,-4.290831e-02,-1.423761e-02,4.290831e-02,1
58.240000,58.340000,SS,-1.273336e-02,-4.320355e-02,-1.792361e-02,4.320355e-02,1
58.340000,58.440000,SS,-1.331015e-02,-4.336001e-02,-2.154576e-02,4.336001e-02,1
58.440000,58.540000,SS,-1.378931e-02,-4.337334e-02,-2.490166e-02,4.337334e-02,1
58.540000,58.640000,SS,-1.415453e-02,-4.317578e-02,-2.800711e-02,4.317578e-02,1
58.640000,58.740000,SS,-1.441384e-02,-4.276725e-02,-3.087419e-02,4.276725e-02,1
58.740000,58.840000,SS,-1.463364e-02,-4.212769e-02,-3.386540e-02,4.212769e-02,1
58.840000,58.940000,SS,-1.480029e-02,-4.116047e-02,-3.704150e-02,4.116047e-02,1
58.940000,59.040000,SS,-1.481873e-02,-3.988162e-02,-3.990919e-02,3.990919e-02,1
59.040000,59.140000,SS,-1.455247e-02,-3.795634e-02,-4.235509e-02,4.235509e-02,1
59.140000,59.240000,SS,-1.414103e-02,-3.581301e-02,-4.433937e-02,4.433937e-02,1
59.240000,59.340000,SS,-1.365547e-02,-3.329512e-02,-4.646482e-02,4.646482e-02,1
59.340000,59.440000,SS,-1.284282e-02,-2.939050e-02,-4.924292e-02,4.924292e-02,1
59.440000,59.540000,SS,-1.107549e-02,-2.235799e-02,-5.239679e-02,5.239679e-02,1
59.540000,59.640000,SS,-9.171504e-03,-1.572454e-02,-5.390773e-02,5.390773e-02,1
59.640000,59.740000,SS,-7.341456e-03,-8.957680e-03,-5.554076e-02,5.554076e-02,1
59.740000,59.840000,SS,-5.516066e-03,-2.119856e-03,-5.700933e-02,5.700933e-02,1
59.840000,59.940000,SS,-3.570171e-03,5.234064e-03,-5.865065e-02,5.865065e-02,1
59.940000,60.040000,SS,-1.705847e-03,1.246411e-02,-5.993116e-02,5.993116e-02,1
60.040000,60.140000,SS,6.263996e-05,1.911872e-02,-6.046175e-02,6.046175e-02,1
60.140000,60.240000,SS,1.765086e-03,2.559777e-02,-6.063047e-02,6.063047e-02,1
60.240000,60.340000,SS,3.387557e-03,3.178964e-02,-6.038789e-02,6.038789e-02,1
60.340000,60.440000,SS,5.195455e-03,3.887008e-02,-6.077467e-02,6.077467e-02,1
60.440000,60.540000,SS,6.836161e-03,4.536471e-02,-6.054272e-02,6.054272e-02,1
60.540000,60.640000,SS,8.340376e-03,5.127725e-02,-5.968118e-02,5.968118e-02,1
60.640000,60.740000,SS,9.704987e-03,5.661808e-02,-5.827591e-02,5.827591e-02,1
60.740000,60.840000,SS,1.093535e-02,6.134709e-02,-5.629835e-02,6.134709e-02,1
60.840000,60.940000,SS,1.234118e-02,6.666997e-02,-5.464747e-02,6.666997e-02,1
60.940000,61.040000,SS,1.358703e-02,7.147530e-02,-5.265122e-02,7.147530e-02,1
61.040000,61.140000,SS,1.462792e-02,7.549270e-02,-5.011441e-02,7.549270e-02,1
61.140000,61.240000,SS,1.548266e-02,7.872123e-02,-4.705220e-02,7.872123e-02,1
61.240000,61.340000,SS,1.616602e-02,8.116363e-02,-4.348144e-02,8.116363e-02,1
61.340000,61.440000,SS,1.699972e-02,8.390214e-02,-3.999767e-02,8.390214e-02,1
61.440000,61.540000,SS,1.776386e-02,8.637315e-02,-3.643763e-02,8.637315e-02,1
61.540000,61.640000,SS,1.826891e-02,8.793187e-02,-3.252272e-02,8.793187e-02,1
61.640000,61.740000,SS,1.855873e-02,8.859438e-02,-2.821030e-02,8.859438e-02,1
61.740000,61.840000,SS,1.866241e-02,8.840096e-02,-2.351433e-02,8.840096e-02,1
61.840000,61.940000,SS,1.887256e-02,8.822091e-02,-1.877729e-02,8.822091e-02,1
61.940000,62.040000,SS,1.917643e-02,8.818877e-02,-1.416160e-02,8.818877e-02,1
62.040000,62.140000,SS,1.918445e-02,8.723200e-02,-9.422636e-03,8.723200e-02,1
62.140000,62.240000,SS,1.895544e-02,8.535150e-02,-4.489402e-03,8.535150e-02,1
62.240000,62.340000,SS,1.854481e-02,8.263125e-02,7.060588e-04,8.263125e-02,1
62.340000,62.440000,SS,1.814040e-02,7.936531e-02,6.504404e-03,7.936531e-02,1
62.440000,62.540000,SS,1.799441e-02,7.593051e-02,1.352063e-02,7.593051e-02,1
62.540000,62.640000,SS,1.760755e-02,7.172682e-02,2.049332e-02,7.172682e-02,1
62.640000,62.740000,SS,1.697524e-02,6.691638e-02,2.698114e-02,6.691638e-02,1
62.740000,62.840000,SS,1.619964e-02,6.147527e-02,3.346799e-02,6.147527e-02,1
62.840000,62.940000,SS,1.529467e-02,5.547273e-02,3.987236e-02,5.547273e-02,1
62.940000,63.040000,SS,1.428052e-02,4.895885e-02,4.618478e-02,4.895885e-02,1
63.040000,63.140000,SS,1.321657e-02,4.190141e-02,5.192784e-02,5.192784e-02,1
63.140000,63.240000,SS,1.294901e-02,3.356234e-02,5.655483e-02,5.655483e-02,1
63.240000,63.340000,SS,1.252154e-02,2.494618e-02,6.104644e-02,6.104644e-02,1
63.340000,63.440000,SS,1.118636e-02,1.768011e-02,6.061778e-02,6.061778e-02,1
63.440000,63.540000,SS,9.549762e-03,1.103765e-02,5.878310e-02,5.878310e-02,1
63.540000,63.640000,SS,7.824105e-03,4.837090e-03,5.650214e-02,5.650214e-02,1
63.640000,63.740000,SS,6.054564e-03,-7.695968e-04,5.351743e-02,5.351743e-02,1
63.740000,63.840000,SS,4.320778e-03,-5.804313e-03,5.010013e-02,5.010013e-02,1
63.840000,63.940000,SS,2.677879e-03,-1.030387e-02,4.650280e-02,4.650280e-02,1
63.940000,64.040000,SS,1.143191e-03,-1.426761e-02,4.274364e-02,4.274364e-02,1
64.040000,64.140000,SS,-2.559676e-04,-1.769443e-02,3.893482e-02,3.893482e-02,1
64.140000,64.240000,SS,-1.507709e-03,-2.060509e-02,3.515306e-02,3.515306e-02,1
64.240000,64.340000,SS,-2.606023e-03,-2.301110e-02,3.144170e-02,3.144170e-02,1
64.340000,64.440000,SS,-3.546174e-03,-2.492978e-02,2.785374e-02,2.785374e-02,1
64.440000,64.540000,DS_terminal,-4.513029e-02,7.938486e-02,-1.407959e-01,1.407959e-01,1
64.540000,64.640000,DS_terminal,3.607220e-02,-2.863291e-01,1.670492e-01,2.863291e-01,1
64.640000,64.740000,DS_terminal,-3.686246e-02,-1.580952e-02,-1.313208e-01,1.313208e-01,1
64.740000,64.840000,DS_terminal,-2.461925e-02,-4.108853e-02,-5.942874e-02,5.942874e-02,1
64.840000,64.940000,DS_terminal,-1.488992e-02,-5.218467e-02,-3.018172e-02,5.218467e-02,1
64.940000,65.040000,DS_terminal,-1.562673e-02,-3.829284e-02,-3.925126e-02,3.925126e-02,1
65.040000,65.140000,DS_terminal,-1.377004e-02,-3.196161e-02,-3.056552e-02,3.196161e-02,1
65.140000,65.240000,DS_terminal,-1.062630e-02,-2.874330e-02,-2.005985e-02,2.874330e-02,1
65.240000,65.340000,DS_terminal,-8.362949e-03,-2.385217e-02,-1.404763e-02,2.385217e-02,1
65.340000,65.440000,DS_terminal,-6.363276e-03,-1.906682e-02,-7.831625e-03,1.906682e-02,1
65.440000,65.540000,DS_terminal,-4.337009e-03,-1.497403e-02,-1.321708e-03,1.497403e-02,1
65.540000,65.640000,DS_terminal,-2.490360e-03,-1.114469e-02,4.288814e-03,1.114469e-02,1
65.640000,65.740000,DS_terminal,-8.561656e-04,-7.579516e-03,9.211061e-03,9.211061e-03,1
65.740000,65.840000,DS_terminal,6.083309e-04,-4.381348e-03,1.366560e-02,1.366560e-02,1
65.840000,65.940000,DS_terminal,1.898567e-03,-1.536163e-03,1.754019e-02,1.754019e-02,1
65.940000,66.040000,DS_terminal,3.006393e-03,9.767531e-04,2.079344e-02,2.079344e-02,1
66.040000,66.140000,DS_terminal,4.399689e-03,1.088870e-02,1.723580e-02,1.723580e-02,1
66.140000,66.240000,DS_terminal,1.150656e-02,1.763925e-02,4.882772e-02,4.882772e-02,1
66.240000,66.340000,DS_terminal,1.478450e-02,2.084349e-02,6.017353e-02,6.017353e-02,1
66.340000,66.440000,DS_terminal,1.367476e-02,2.618614e-02,4.538332e-02,4.538332e-02,1
66.440000,66.540000,DS_terminal,1.198849e-02,2.368060e-02,3.752805e-02,3.752805e-02,1
66.540000,66.640000,DS_terminal,9.136466e-03,1.991939e-02,2.580227e-02,2.580227e-02,1
66.640000,66.740000,DS_terminal,5.812323e-03,1.483605e-02,1.437351e-02,1.483605e-02,1
66.740000,66.840000,DS_terminal,2.927192e-03,8.454734e-03,7.695091e-03,8.454734e-03,1
66.840000,66.940000,DS_terminal,7.121675e-04,2.868067e-03,3.902135e-03,3.902135e-03,1
66.940000,67.040000,DS_terminal,-7.604052e-04,-1.311976e-03,2.232811e-03,2.232811e-03,1
67.040000,67.140000,DS_terminal,-1.553893e-03,-4.032874e-03,2.118205e-03,4.032874e-03,1
67.140000,67.240000,DS_terminal,-1.815449e-03,-5.455817e-03,2.935054e-03,5.455817e-03,1
67.240000,67.340000,DS_terminal,-1.717805e-03,-5.866345e-03,4.143318e-03,5.866345e-03,1
67.340000,67.440000,DS_terminal,-1.420522e-03,-5.602551e-03,5.371348e-03,5.602551e-03,1
67.440000,67.540000,DS_terminal,-1.050685e-03,-4.980969e-03,6.406870e-03,6.406870e-03,1
67.540000,67.640000,DS_terminal,-6.961529e-04,-4.251394e-03,7.167994e-03,7.167994e-03,1
67.640000,67.740000,DS_terminal,-4.072342e-04,-3.579767e-03,7.641482e-03,7.641482e-03,1
67.740000,67.840000,DS_terminal,-2.031822e-04,-3.052139e-03,7.869314e-03,7.869314e-03,1
67.840000,67.940000,DS_terminal,-8.131744e-05,-2.694015e-03,7.908172e-03,7.908172e-03,1
67.940000,68.040000,DS_terminal,-2.629536e-05,-2.490354e-03,7.823450e-03,7.823450e-03,1
68.040000,68.140000,DS_terminal,-1.796118e-05,-2.407202e-03,7.671742e-03,7.671742e-03,1
68.140000,68.240000,DS_terminal,-3.678610e-05,-2.404150e-03,7.500652e-03,7.500652e-03,1
68.240000,68.340000,DS_terminal,-6.698778e-05,-2.445127e-03,7.338247e-03,7.338247e-03,1
68.340000,68.440000,DS_terminal,-9.761592e-05,-2.502080e-03,7.201762e-03,7.201762e-03,1
68.440000,68.540000,DS_terminal,-1.223940e-04,-2.556142e-03,7.095301e-03,7.095301e-03,1
68.540000,68.640000,DS_terminal,-1.387821e-04,-2.597355e-03,7.017678e-03,7.017678e-03,1
68.640000,68.740000,DS_terminal,-1.467361e-04,-2.621803e-03,6.963139e-03,6.963139e-03,1
68.740000,68.840000,DS_terminal,-1.477467e-04,-2.630400e-03,6.922251e-03,6.922251e-03,1
68.840000,68.940000,DS_terminal,-1.437704e-04,-2.626161e-03,6.889902e-03,6.889902e-03,1
68.940000,69.040000,DS_terminal,-1.368217e-04,-2.612912e-03,6.860130e-03,6.860130e-03,1
69.040000,69.140000,DS_terminal,-1.285187e-04,-2.594140e-03,6.832112e-03,6.832112e-03,1
69.140000,69.240000,DS_terminal,-1.200008e-04,-2.572962e-03,6.801137e-03,6.801137e-03,1
69.240000,69.340000,DS_terminal,-1.119521e-04,-2.551203e-03,6.766172e-03,6.766172e-03,1
69.340000,69.440000,DS_terminal,-1.047065e-04,-2.530104e-03,6.731284e-03,6.731284e-03,1
69.440000,69.540000,DS_terminal,-9.828840e-05,-2.510241e-03,6.691297e-03,6.691297e-03,1
69.540000,69.640000,DS_terminal,-9.263152e-05,-2.491547e-03,6.651752e-03,6.651752e-03,1
69.640000,69.740000,DS_terminal,-8.757128e-05,-2.473940e-03,6.610686e-03,6.610686e-03,1
69.740000,69.840000,DS_terminal,-8.294146e-05,-2.457026e-03,6.569443e-03,6.569443e-03,1
69.840000,69.940000,DS_terminal,-7.860109e-05,-2.440664e-03,6.528078e-03,6.528078e-03,1
69.940000,70.040000,DS_terminal,-7.445948e-05,-2.424493e-03,6.486700e-03,6.486700e-03,1
70.040000,70.140000,DS_terminal,-7.045630e-05,-2.408410e-03,6.445535e-03,6.445535e-03,1
70.140000,70.240000,DS_terminal,-6.651658e-05,-2.392521e-03,6.404767e-03,6.404767e-03,1
70.240000,70.340000,DS_terminal,-6.268322e-05,-2.376293e-03,6.364008e-03,6.364008e-03,1
70.340000,70.440000,DS_terminal,-5.891681e-05,-2.360134e-03,6.323379e-03,6.323379e-03,1
70.440000,70.540000,DS_terminal,-5.521681e-05,-2.343845e-03,6.282961e-03,6.282961e-03,1
70.540000,70.640000,DS_terminal,-5.162178e-05,-2.327528e-03,6.242357e-03,6.242357e-03,1
70.640000,70.740000,DS_terminal,-4.810735e-05,-2.311136e-03,6.202019e-03,6.202019e-03,1
70.740000,70.840000,DS_terminal,-4.468774e-05,-2.294662e-03,6.161509e-03,6.161509e-03,1
70.840000,70.940000,DS_terminal,-4.134800e-05,-2.278147e-03,6.121090e-03,6.121090e-03,1
70.940000,71.040000,DS_terminal,-3.811589e-05,-2.261665e-03,6.080627e-03,6.080627e-03,1
71.040000,71.140000,DS_terminal,-3.496688e-05,-2.245152e-03,6.040052e-03,6.040052e-03,1
71.140000,71.240000,DS_terminal,-3.190013e-05,-2.228538e-03,5.999431e-03,5.999431e-03,1
71.240000,71.340000,DS_terminal,-2.893779e-05,-2.211768e-03,5.958704e-03,5.958704e-03,1
71.340000,71.440000,DS_terminal,-2.603653e-05,-2.195223e-03,5.918014e-03,5.918014e-03,1
71.440000,71.540000,DS_terminal,-2.323218e-05,-2.178458e-03,5.877194e-03,5.877194e-03,1
71.540000,71.640000,DS_terminal,-2.048913e-05,-2.161737e-03,5.836136e-03,5.836136e-03,1
71.640000,71.740000,DS_terminal,-1.783393e-05,-2.144830e-03,5.795091e-03,5.795091e-03,1
71.740000,71.840000,DS_terminal,-1.524778e-05,-2.127889e-03,5.753843e-03,5.753843e-03,1
71.840000,71.940000,DS_terminal,-1.273531e-05,-2.110947e-03,5.712337e-03,5.712337e-03,1
71.940000,72.040000,DS_terminal,-1.028235e-05,-2.093862e-03,5.670802e-03,5.670802e-03,1
72.040000,72.140000,DS_terminal,-7.902723e-06,-2.076737e-03,5.628977e-03,5.628977e-03,1
72.140000,72.240000,DS_terminal,-5.576822e-06,-2.059430e-03,5.586886e-03,5.586886e-03,1
72.240000,72.340000,DS_terminal,-3.330854e-06,-2.042133e-03,5.544341e-03,5.544341e-03,1
72.340000,72.440000,DS_terminal,-1.139001e-06,-2.024515e-03,5.501760e-03,5.501760e-03,1
72.440000,72.540000,DS_terminal,9.847506e-07,-2.006975e-03,5.458553e-03,5.458553e-03,1
72.540000,72.640000,DS_terminal,3.072135e-06,-1.989147e-03,5.415015e-03,5.415015e-03,1
72.640000,72.740000,DS_terminal,5.069252e-06,-1.971148e-03,5.370893e-03,5.370893e-03,1
72.740000,72.840000,DS_terminal,7.025044e-06,-1.953057e-03,5.326411e-03,5.326411e-03,1
72.840000,72.940000,DS_terminal,8.922076e-06,-1.934651e-03,5.281096e-03,5.281096e-03,1
72.940000,73.040000,DS_terminal,1.075013e-05,-1.916044e-03,5.235216e-03,5.235216e-03,1
73.040000,73.140000,DS_terminal,1.251731e-05,-1.897232e-03,5.188407e-03,5.188407e-03,1
73.140000,73.240000,DS_terminal,1.422760e-05,-1.878091e-03,5.140820e-03,5.140820e-03,1
73.240000,73.340000,DS_terminal,1.586918e-05,-1.858751e-03,5.092168e-03,5.092168e-03,1
73.340000,73.440000,DS_terminal,1.743979e-05,-1.838941e-03,5.042332e-03,5.042332e-03,1
73.440000,73.540000,DS_terminal,1.998552e-05,-1.828052e-03,5.009559e-03,5.009559e-03,1
73.540000,73.640000,DS_terminal,2.967255e-05,-1.848123e-03,5.063321e-03,5.063321e-03,1
73.640000,73.740000,DS_terminal,3.655056e-05,-1.844265e-03,5.085562e-03,5.085562e-03,1
73.740000,73.840000,DS_terminal,3.570991e-05,-1.859068e-03,5.087251e-03,5.087251e-03,1
73.840000,73.940000,DS_terminal,3.093042e-05,-1.885740e-03,5.076642e-03,5.076642e-03,1
73.940000,74.040000,DS_terminal,2.222746e-05,-1.914221e-03,5.045508e-03,5.045508e-03,1
74.040000,74.140000,DS_terminal,1.007462e-05,-1.944735e-03,4.998038e-03,4.998038e-03,1
74.140000,74.240000,DS_terminal,-4.381356e-06,-1.978389e-03,4.940628e-03,4.940628e-03,1
74.240000,74.340000,DS_terminal,-2.048500e-05,-2.013854e-03,4.874982e-03,4.874982e-03,1
74.340000,74.440000,DS_terminal,-3.771214e-05,-2.049704e-03,4.802496e-03,4.802496e-03,1
74.440000,74.540000,DS_terminal,-5.549695e-05,-2.085003e-03,4.725745e-03,4.725745e-03,1
74.540000,74.640000,DS_terminal,-7.328176e-05,-2.119146e-03,4.646864e-03,4.646864e-03,1
74.640000,74.740000,DS_terminal,-9.056606e-05,-2.151348e-03,4.567528e-03,4.567528e-03,1
74.740000,74.840000,DS_terminal,-1.069849e-04,-2.180834e-03,4.489515e-03,4.489515e-03,1
74.840000,74.940000,DS_terminal,-1.221652e-04,-2.207317e-03,4.414300e-03,4.414300e-03,1
74.940000,75.040000,DS_terminal,-1.357958e-04,-2.230019e-03,4.342670e-03,4.342670e-03,1
75.040000,75.140000,DS_terminal,-1.476902e-04,-2.248700e-03,4.276167e-03,4.276167e-03,1
75.140000,75.240000,DS_terminal,-1.575934e-04,-2.263158e-03,4.215311e-03,4.215311e-03,1
75.240000,75.340000,DS_terminal,-1.654237e-04,-2.273047e-03,4.160578e-03,4.160578e-03,1
75.340000,75.440000,DS_terminal,-1.710730e-04,-2.278170e-03,4.112659e-03,4.112659e-03,1
75.440000,75.540000,DS_terminal,-1.745091e-04,-2.278557e-03,4.071704e-03,4.071704e-03,1
75.540000,75.640000,DS_terminal,-1.757187e-04,-2.274156e-03,4.037816e-03,4.037816e-03,1
75.640000,75.740000,DS_terminal,-1.747440e-04,-2.265110e-03,4.011142e-03,4.011142e-03,1
75.740000,75.840000,DS_terminal,-1.716530e-04,-2.251464e-03,3.991201e-03,3.991201e-03,1
75.840000,75.940000,DS_terminal,-1.665401e-04,-2.233352e-03,3.977990e-03,3.977990e-03,1
75.940000,76.040000,DS_terminal,-1.595202e-04,-2.211073e-03,3.971153e-03,3.971153e-03,1
76.040000,76.140000,DS_terminal,-1.507376e-04,-2.184803e-03,3.970232e-03,3.970232e-03,1
76.140000,76.240000,DS_terminal,-1.462773e-04,-2.256257e-03,4.141566e-03,4.141566e-03,1
76.240000,76.340000,DS_terminal,-1.918393e-04,-2.465959e-03,4.375016e-03,4.375016e-03,1
76.340000,76.440000,DS_terminal,-1.851927e-04,-2.429177e-03,4.354228e-03,4.354228e-03,1
76.440000,76.540000,DS_terminal,-1.379040e-04,-2.293722e-03,4.313773e-03,4.313773e-03,1
76.540000,76.640000,DS_terminal,-8.628356e-05,-2.039693e-03,4.233657e-03,4.233657e-03,1
76.640000,76.740000,DS_terminal,-1.814188e-05,-1.903173e-03,4.399786e-03,4.399786e-03,1
76.740000,76.840000,DS_terminal,4.795318e-05,-1.751007e-03,4.537940e-03,4.537940e-03,1
76.840000,76.940000,DS_terminal,1.024910e-04,-1.613065e-03,4.633366e-03,4.633366e-03,1
76.940000,77.040000,DS_terminal,1.418053e-04,-1.497619e-03,4.677363e-03,4.677363e-03,1
77.040000,77.140000,DS_terminal,1.660292e-04,-1.409643e-03,4.677900e-03,4.677900e-03,1
77.140000,77.240000,DS_terminal,1.774073e-04,-1.348964e-03,4.647307e-03,4.647307e-03,1
77.240000,77.340000,DS_terminal,1.791016e-04,-1.311787e-03,4.598099e-03,4.598099e-03,1
77.340000,77.440000,DS_terminal,1.743073e-04,-1.293049e-03,4.540629e-03,4.540629e-03,1
77.440000,77.540000,DS_terminal,1.657463e-04,-1.287215e-03,4.481799e-03,4.481799e-03,1
77.540000,77.640000,DS_terminal,1.555523e-04,-1.288462e-03,4.424478e-03,4.424478e-03,1
77.640000,77.740000,DS_terminal,1.453734e-04,-1.291888e-03,4.370085e-03,4.370085e-03,1
77.740000,77.840000,DS_terminal,1.363822e-04,-1.293875e-03,4.319731e-03,4.319731e-03,1
77.840000,77.940000,DS_terminal,1.291868e-04,-1.293118e-03,4.274484e-03,4.274484e-03,1
77.940000,78.040000,DS_terminal,1.238790e-04,-1.288919e-03,4.234312e-03,4.234312e-03,1
78.040000,78.140000,DS_terminal,1.202154e-04,-1.281805e-03,4.198469e-03,4.198469e-03,1
78.140000,78.240000,DS_terminal,1.177857e-04,-1.271989e-03,4.165670e-03,4.165670e-03,1
78.240000,78.340000,DS_terminal,1.161500e-04,-1.260714e-03,4.134774e-03,4.134774e-03,1
78.340000,78.440000,DS_terminal,1.149202e-04,-1.248255e-03,4.104797e-03,4.104797e-03,1
78.440000,78.540000,DS_terminal,1.138040e-04,-1.235841e-03,4.074928e-03,4.074928e-03,1
78.540000,78.640000,DS_terminal,1.126133e-04,-1.223389e-03,4.045248e-03,4.045248e-03,1
78.640000,78.740000,DS_terminal,1.112504e-04,-1.211500e-03,4.015145e-03,4.015145e-03,1
78.740000,78.840000,DS_terminal,1.096962e-04,-1.200207e-03,3.984743e-03,3.984743e-03,1
78.840000,78.940000,DS_terminal,1.079723e-04,-1.189268e-03,3.954297e-03,3.954297e-03,1
78.940000,79.040000,DS_terminal,1.061306e-04,-1.179016e-03,3.923733e-03,3.923733e-03,1
79.040000,79.140000,DS_terminal,1.042257e-04,-1.168961e-03,3.893291e-03,3.893291e-03,1
79.140000,79.240000,DS_terminal,1.023134e-04,-1.159194e-03,3.862893e-03,3.862893e-03,1
79.240000,79.340000,DS_terminal,1.004302e-04,-1.149467e-03,3.832729e-03,3.832729e-03,1
79.340000,79.440000,DS_terminal,9.860121e-05,-1.139869e-03,3.802964e-03,3.802964e-03,1
79.440000,79.540000,DS_terminal,9.684149e-05,-1.130240e-03,3.773323e-03,3.773323e-03,1
79.540000,79.640000,DS_terminal,9.515266e-05,-1.120662e-03,3.744022e-03,3.744022e-03,1
79.640000,79.740000,DS_terminal,9.352863e-05,-1.111049e-03,3.714857e-03,3.714857e-03,1
79.740000,79.840000,DS_terminal,9.196248e-05,-1.101527e-03,3.686123e-03,3.686123e-03,1
79.840000,79.940000,DS_terminal,9.044417e-05,-1.091937e-03,3.657510e-03,3.657510e-03,1
79.940000,80.040000,DS_terminal,8.896494e-05,-1.082407e-03,3.629215e-03,3.629215e-03,1
80.040000,80.140000,DS_terminal,8.751915e-05,-1.073071e-03,3.601033e-03,3.601033e-03,1
80.140000,80.240000,DS_terminal,8.610115e-05,-1.063741e-03,3.573065e-03,3.573065e-03,1
80.240000,80.340000,DS_terminal,8.470928e-05,-1.054531e-03,3.545412e-03,3.545412e-03,1
80.340000,80.440000,DS_terminal,8.334246e-05,-1.045344e-03,3.517879e-03,3.517879e-03,1
80.440000,80.540000,DS_terminal,8.200024e-05,-1.036375e-03,3.490666e-03,3.490666e-03,1
80.540000,80.640000,DS_terminal,8.068287e-05,-1.027423e-03,3.463574e-03,3.463574e-03,1
80.640000,80.740000,DS_terminal,7.939450e-05,-1.018576e-03,3.436708e-03,3.436708e-03,1
80.740000,80.840000,DS_terminal,7.813093e-05,-1.009832e-03,3.410064e-03,3.410064e-03,1
80.840000,80.940000,DS_terminal,7.689698e-05,-1.001084e-03,3.383645e-03,3.383645e-03,1
80.940000,81.040000,DS_terminal,7.568925e-05,-9.924306e-04,3.357544e-03,3.357544e-03,1
81.040000,81.140000,DS_terminal,7.450848e-05,-9.838674e-04,3.331464e-03,3.331464e-03,1
81.140000,81.240000,DS_terminal,7.335538e-05,-9.753958e-04,3.305702e-03,3.305702e-03,1
81.240000,81.340000,DS_terminal,7.222673e-05,-9.670141e-04,3.280156e-03,3.280156e-03,1
81.340000,81.440000,DS_terminal,7.112281e-05,-9.586267e-04,3.254723e-03,3.254723e-03,1
81.440000,81.540000,DS_terminal,7.004320e-05,-9.503320e-04,3.229605e-03,3.229605e-03,1
81.540000,81.640000,DS_terminal,6.898733e-05,-9.422325e-04,3.204600e-03,3.204600e-03,1
81.640000,81.740000,DS_terminal,6.795169e-05,-9.339293e-04,3.179909e-03,3.179909e-03,1
81.740000,81.840000,DS_terminal,6.694015e-05,-9.260226e-04,3.155230e-03,3.155230e-03,1
81.840000,81.940000,DS_terminal,6.594746e-05,-9.179132e-04,3.130864e-03,3.130864e-03,1
81.940000,82.040000,DS_terminal,6.497737e-05,-9.100118e-04,3.106612e-03,3.106612e-03,1
82.040000,82.140000,DS_terminal,6.402555e-05,-9.021681e-04,3.082672e-03,3.082672e-03,1
82.140000,82.240000,DS_terminal,6.309407e-05,-8.943612e-04,3.058747e-03,3.058747e-03,1
82.240000,82.340000,DS_terminal,6.218176e-05,-8.866423e-04,3.035235e-03,3.035235e-03,1
82.340000,82.440000,DS_terminal,6.128837e-05,-8.789908e-04,3.011735e-03,3.011735e-03,1
82.440000,82.540000,DS_terminal,6.041316e-05,-8.713958e-04,2.988449e-03,2.988449e-03,1
82.540000,82.640000,DS_terminal,5.955590e-05,-8.638680e-04,2.965375e-03,2.965375e-03,1
82.640000,82.740000,DS_terminal,5.871648e-05,-8.564080e-04,2.942513e-03,2.942513e-03,1
82.740000,82.840000,DS_terminal,5.789382e-05,-8.490042e-04,2.919765e-03,2.919765e-03,1
82.840000,82.940000,DS_terminal,5.708815e-05,-8.416777e-04,2.897226e-03,2.897226e-03,1
82.940000,83.040000,DS_terminal,5.629870e-05,-8.344079e-04,2.874901e-03,2.874901e-03,1
83.040000,83.140000,DS_terminal,5.552528e-05,-8.271964e-04,2.852686e-03,2.852686e-03,1
83.140000,83.240000,DS_terminal,5.476725e-05,-8.200514e-04,2.830682e-03,2.830682e-03,1
